S3D
I=20,J=23,K=10
204.0, 84.0, 0.0, 0.00179923
204.0, 96.0, 0.0, 0.00143720
204.0, 108.0, 0.0, 0.00148062
204.0, 120.0, 0.0, 0.00169447
204.0, 132.0, 0.0, 0.00165914
204.0, 144.0, 0.0, 0.00144877
204.0, 156.0, 0.0, 0.00137402
204.0, 168.0, 0.0, 0.00144103
204.0, 180.0, 0.0, 0.00115882
204.0, 192.0, 0.0, 0.00130971
204.0, 204.0, 0.0, 0.00123930
204.0, 216.0, 0.0, 0.00106858
204.0, 228.0, 0.0, 0.00104806
204.0, 240.0, 0.0, 0.00121991
204.0, 252.0, 0.0, 0.00161085
204.0, 264.0, 0.0, 0.00224352
216.0, 0.0, 0.0, 0.00138817
216.0, 12.0, 0.0, 0.00201471
216.0, 24.0, 0.0, 0.00174720
216.0, 36.0, 0.0, 0.00212943
216.0, 48.0, 0.0, 0.00207723
216.0, 60.0, 0.0, 0.00252138
216.0, 72.0, 0.0, 0.00247985
216.0, 84.0, 0.0, 0.00189909
216.0, 96.0, 0.0, 0.00141570
216.0, 108.0, 0.0, 0.00143737
216.0, 120.0, 0.0, 0.00139334
216.0, 132.0, 0.0, 0.00135316
216.0, 144.0, 0.0, 0.00080813
216.0, 156.0, 0.0, 0.00100866
216.0, 168.0, 0.0, 0.00129533
216.0, 180.0, 0.0, 0.00084343
216.0, 192.0, 0.0, 0.00091952
216.0, 204.0, 0.0, 0.00080431
216.0, 216.0, 0.0, 0.00081588
216.0, 228.0, 0.0, 0.00083468
216.0, 240.0, 0.0, 0.00112127
216.0, 252.0, 0.0, 0.00134670
216.0, 264.0, 0.0, 0.00215132
228.0, 0.0, 0.0, 0.00126243
228.0, 12.0, 0.0, 0.00183772
228.0, 24.0, 0.0, 0.00175669
228.0, 36.0, 0.0, 0.00169642
228.0, 48.0, 0.0, 0.00175038
228.0, 60.0, 0.0, 0.00221535
228.0, 72.0, 0.0, 0.00226147
228.0, 84.0, 0.0, 0.00154359
228.0, 96.0, 0.0, 0.00150844
228.0, 108.0, 0.0, 0.00120056
228.0, 120.0, 0.0, 0.00091996
228.0, 132.0, 0.0, 0.00072232
228.0, 144.0, 0.0, 0.00154347
228.0, 156.0, 0.0, 0.00046889
228.0, 168.0, 0.0, 0.00096136
228.0, 180.0, 0.0, 0.00084062
228.0, 192.0, 0.0, 0.00067150
228.0, 204.0, 0.0, 0.00058327
228.0, 216.0, 0.0, 0.00062108
228.0, 228.0, 0.0, 0.00070646
228.0, 240.0, 0.0, 0.00097015
228.0, 252.0, 0.0, 0.00123813
228.0, 264.0, 0.0, 0.00202551
0.0, 0.0, 3.0, 0.00455970
0.0, 12.0, 3.0, 0.00417696
0.0, 24.0, 3.0, 0.00474427
0.0, 36.0, 3.0, 0.01331038
0.0, 48.0, 3.0, 0.01319074
0.0, 60.0, 3.0, 0.01155319
0.0, 72.0, 3.0, 0.01167050
0.0, 84.0, 3.0, 0.01231857
0.0, 96.0, 3.0, 0.01330120
0.0, 108.0, 3.0, 0.01377176
0.0, 120.0, 3.0, 0.01388980
0.0, 132.0, 3.0, 0.01358991
0.0, 144.0, 3.0, 0.01406963
0.0, 156.0, 3.0, 0.01277065
0.0, 168.0, 3.0, 0.01224217
0.0, 180.0, 3.0, 0.01257071
0.0, 192.0, 3.0, 0.01323190
0.0, 204.0, 3.0, 0.01128129
0.0, 216.0, 3.0, 0.01404299
0.0, 228.0, 3.0, 0.01476184
0.0, 240.0, 3.0, 0.01444908
0.0, 252.0, 3.0, 0.01475759
0.0, 264.0, 3.0, 0.01492074
12.0, 0.0, 3.0, 0.00379813
12.0, 12.0, 3.0, 0.00358433
12.0, 24.0, 3.0, 0.00519095
12.0, 36.0, 3.0, 0.01339872
12.0, 48.0, 3.0, 0.01436521
12.0, 60.0, 3.0, 0.01299940
12.0, 72.0, 3.0, 0.01285906
12.0, 84.0, 3.0, 0.01263563
12.0, 96.0, 3.0, 0.01190447
12.0, 108.0, 3.0, 0.01262952
12.0, 120.0, 3.0, 0.01385958
12.0, 132.0, 3.0, 0.01519330
12.0, 144.0, 3.0, 0.01302336
12.0, 156.0, 3.0, 0.01000458
12.0, 168.0, 3.0, 0.01157198
12.0, 180.0, 3.0, 0.01308840
12.0, 192.0, 3.0, 0.01204395
12.0, 204.0, 3.0, 0.01500511
12.0, 216.0, 3.0, 0.01505372
12.0, 228.0, 3.0, 0.01463091
12.0, 240.0, 3.0, 0.01356173
12.0, 252.0, 3.0, 0.01304131
12.0, 264.0, 3.0, 0.01407736
24.0, 0.0, 3.0, 0.00319639
24.0, 12.0, 3.0, 0.00342218
24.0, 24.0, 3.0, 0.00563259
24.0, 36.0, 3.0, 0.01244928
24.0, 48.0, 3.0, 0.01479439
24.0, 60.0, 3.0, 0.01311364
24.0, 72.0, 3.0, 0.01251508
24.0, 84.0, 3.0, 0.01166625
24.0, 96.0, 3.0, 0.01153032
24.0, 108.0, 3.0, 0.01214288
24.0, 120.0, 3.0, 0.01370822
24.0, 132.0, 3.0, 0.01398164
24.0, 144.0, 3.0, 0.01224850
24.0, 156.0, 3.0, 0.00676979
24.0, 168.0, 3.0, 0.00815308
24.0, 180.0, 3.0, 0.01128087
24.0, 192.0, 3.0, 0.01130629
24.0, 204.0, 3.0, 0.01395412
24.0, 216.0, 3.0, 0.01283121
24.0, 228.0, 3.0, 0.01417694
24.0, 240.0, 3.0, 0.01354366
24.0, 252.0, 3.0, 0.01261385
24.0, 264.0, 3.0, 0.01232781
36.0, 0.0, 3.0, 0.00297897
36.0, 12.0, 3.0, 0.00299102
36.0, 24.0, 3.0, 0.00339102
36.0, 36.0, 3.0, 0.01373316
36.0, 48.0, 3.0, 0.01462846
36.0, 60.0, 3.0, 0.01386581
36.0, 72.0, 3.0, 0.01367855
36.0, 84.0, 3.0, 0.01224022
36.0, 96.0, 3.0, 0.01146516
36.0, 108.0, 3.0, 0.01160480
36.0, 120.0, 3.0, 0.01301676
36.0, 132.0, 3.0, 0.01311728
36.0, 144.0, 3.0, 0.01253457
36.0, 156.0, 3.0, 0.00648126
36.0, 168.0, 3.0, 0.00476709
36.0, 180.0, 3.0, 0.00683458
36.0, 192.0, 3.0, 0.01063581
36.0, 204.0, 3.0, 0.01260284
36.0, 216.0, 3.0, 0.01333812
36.0, 228.0, 3.0, 0.01281420
36.0, 240.0, 3.0, 0.01380724
36.0, 252.0, 3.0, 0.01241408
36.0, 264.0, 3.0, 0.01189607
48.0, 0.0, 3.0, 0.00274515
48.0, 12.0, 3.0, 0.00910323
48.0, 24.0, 3.0, 0.01157080
48.0, 36.0, 3.0, 0.01356612
48.0, 48.0, 3.0, 0.01405484
48.0, 60.0, 3.0, 0.01360395
48.0, 72.0, 3.0, 0.01277105
48.0, 84.0, 3.0, 0.01210564
48.0, 96.0, 3.0, 0.01016979
48.0, 108.0, 3.0, 0.00983449
48.0, 120.0, 3.0, 0.01126520
48.0, 132.0, 3.0, 0.01234248
48.0, 144.0, 3.0, 0.00989971
48.0, 156.0, 3.0, 0.00531732
48.0, 168.0, 3.0, 0.00563379
48.0, 180.0, 3.0, 0.00594701
48.0, 192.0, 3.0, 0.00833915
48.0, 204.0, 3.0, 0.01107430
48.0, 216.0, 3.0, 0.01108202
48.0, 228.0, 3.0, 0.01200637
48.0, 240.0, 3.0, 0.01182524
48.0, 252.0, 3.0, 0.01264534
48.0, 264.0, 3.0, 0.01172761
60.0, 0.0, 3.0, 0.00260418
60.0, 12.0, 3.0, 0.00541176
60.0, 24.0, 3.0, 0.01140156
60.0, 36.0, 3.0, 0.01151870
60.0, 48.0, 3.0, 0.01077551
60.0, 60.0, 3.0, 0.01222477
60.0, 72.0, 3.0, 0.00983168
60.0, 84.0, 3.0, 0.01033012
60.0, 96.0, 3.0, 0.00973291
60.0, 108.0, 3.0, 0.00959584
60.0, 120.0, 3.0, 0.00915293
60.0, 132.0, 3.0, 0.00857641
60.0, 144.0, 3.0, 0.00828444
60.0, 156.0, 3.0, 0.00643853
60.0, 168.0, 3.0, 0.00537745
60.0, 180.0, 3.0, 0.00786218
60.0, 192.0, 3.0, 0.01216409
60.0, 204.0, 3.0, 0.01300320
60.0, 216.0, 3.0, 0.01255820
60.0, 228.0, 3.0, 0.01312320
60.0, 240.0, 3.0, 0.01339136
60.0, 252.0, 3.0, 0.01204035
60.0, 264.0, 3.0, 0.01183617
72.0, 0.0, 3.0, 0.00247763
72.0, 12.0, 3.0, 0.00697025
72.0, 24.0, 3.0, 0.00929409
72.0, 36.0, 3.0, 0.00837212
72.0, 48.0, 3.0, 0.00728047
72.0, 60.0, 3.0, 0.00703229
72.0, 72.0, 3.0, 0.00567054
72.0, 84.0, 3.0, 0.00542440
72.0, 96.0, 3.0, 0.00523314
72.0, 108.0, 3.0, 0.00492294
72.0, 120.0, 3.0, 0.00490137
72.0, 132.0, 3.0, 0.00335437
72.0, 144.0, 3.0, 0.00343048
72.0, 156.0, 3.0, 0.00262490
72.0, 168.0, 3.0, 0.00285352
72.0, 180.0, 3.0, 0.00360653
72.0, 192.0, 3.0, 0.00720471
72.0, 204.0, 3.0, 0.00813638
72.0, 216.0, 3.0, 0.00966772
72.0, 228.0, 3.0, 0.01038145
72.0, 240.0, 3.0, 0.01105189
72.0, 252.0, 3.0, 0.01232950
72.0, 264.0, 3.0, 0.01311186
84.0, 0.0, 3.0, 0.00271014
84.0, 12.0, 3.0, 0.00733569
84.0, 24.0, 3.0, 0.00679526
84.0, 36.0, 3.0, 0.00612542
84.0, 48.0, 3.0, 0.00501537
84.0, 60.0, 3.0, 0.00523105
84.0, 72.0, 3.0, 0.00466916
84.0, 84.0, 3.0, 0.00467286
84.0, 96.0, 3.0, 0.00339396
84.0, 108.0, 3.0, 0.00289024
84.0, 120.0, 3.0, 0.00262606
84.0, 132.0, 3.0, 0.00272326
84.0, 144.0, 3.0, 0.00262660
84.0, 156.0, 3.0, 0.00241516
84.0, 168.0, 3.0, 0.00180335
84.0, 180.0, 3.0, 0.00234944
84.0, 192.0, 3.0, 0.00521482
84.0, 204.0, 3.0, 0.00558729
84.0, 216.0, 3.0, 0.00662496
84.0, 228.0, 3.0, 0.00827782
84.0, 240.0, 3.0, 0.00934123
84.0, 252.0, 3.0, 0.01029448
84.0, 264.0, 3.0, 0.01164425
96.0, 0.0, 3.0, 0.00340489
96.0, 12.0, 3.0, 0.00429551
96.0, 24.0, 3.0, 0.00449407
96.0, 36.0, 3.0, 0.00483643
96.0, 48.0, 3.0, 0.00466825
96.0, 60.0, 3.0, 0.00492187
96.0, 72.0, 3.0, 0.00465066
96.0, 84.0, 3.0, 0.00442970
96.0, 96.0, 3.0, 0.00369254
96.0, 108.0, 3.0, 0.00281717
96.0, 120.0, 3.0, 0.00223149
96.0, 132.0, 3.0, 0.00229419
96.0, 144.0, 3.0, 0.00243015
96.0, 156.0, 3.0, 0.00243364
96.0, 168.0, 3.0, 0.00230060
96.0, 180.0, 3.0, 0.00244568
96.0, 192.0, 3.0, 0.00437019
96.0, 204.0, 3.0, 0.00590573
96.0, 216.0, 3.0, 0.00617097
96.0, 228.0, 3.0, 0.00712334
96.0, 240.0, 3.0, 0.00819698
