S3D
I=20,J=23,K=10
204.0, 84.0, 0.0, 0.00179709
204.0, 96.0, 0.0, 0.00143639
204.0, 108.0, 0.0, 0.00148058
204.0, 120.0, 0.0, 0.00169444
204.0, 132.0, 0.0, 0.00165988
204.0, 144.0, 0.0, 0.00144717
204.0, 156.0, 0.0, 0.00137482
204.0, 168.0, 0.0, 0.00144109
204.0, 180.0, 0.0, 0.00115629
204.0, 192.0, 0.0, 0.00130996
204.0, 204.0, 0.0, 0.00123956
204.0, 216.0, 0.0, 0.00106941
204.0, 228.0, 0.0, 0.00104816
204.0, 240.0, 0.0, 0.00122015
204.0, 252.0, 0.0, 0.00161123
204.0, 264.0, 0.0, 0.00226471
216.0, 0.0, 0.0, 0.00138817
216.0, 12.0, 0.0, 0.00201820
216.0, 24.0, 0.0, 0.00175622
216.0, 36.0, 0.0, 0.00214852
216.0, 48.0, 0.0, 0.00205610
216.0, 60.0, 0.0, 0.00251611
216.0, 72.0, 0.0, 0.00247855
216.0, 84.0, 0.0, 0.00190023
216.0, 96.0, 0.0, 0.00141494
216.0, 108.0, 0.0, 0.00143756
216.0, 120.0, 0.0, 0.00139323
216.0, 132.0, 0.0, 0.00135350
216.0, 144.0, 0.0, 0.00080781
216.0, 156.0, 0.0, 0.00100883
216.0, 168.0, 0.0, 0.00129717
216.0, 180.0, 0.0, 0.00084363
216.0, 192.0, 0.0, 0.00091924
216.0, 204.0, 0.0, 0.00080466
216.0, 216.0, 0.0, 0.00081610
216.0, 228.0, 0.0, 0.00083439
216.0, 240.0, 0.0, 0.00112763
216.0, 252.0, 0.0, 0.00133963
216.0, 264.0, 0.0, 0.00215202
228.0, 0.0, 0.0, 0.00126243
228.0, 12.0, 0.0, 0.00184551
228.0, 24.0, 0.0, 0.00175700
228.0, 36.0, 0.0, 0.00169279
228.0, 48.0, 0.0, 0.00175399
228.0, 60.0, 0.0, 0.00221663
228.0, 72.0, 0.0, 0.00225604
228.0, 84.0, 0.0, 0.00151600
228.0, 96.0, 0.0, 0.00150867
228.0, 108.0, 0.0, 0.00120094
228.0, 120.0, 0.0, 0.00092084
228.0, 132.0, 0.0, 0.00072243
228.0, 144.0, 0.0, 0.00154291
228.0, 156.0, 0.0, 0.00046887
228.0, 168.0, 0.0, 0.00096149
228.0, 180.0, 0.0, 0.00084117
228.0, 192.0, 0.0, 0.00067164
228.0, 204.0, 0.0, 0.00058332
228.0, 216.0, 0.0, 0.00062131
228.0, 228.0, 0.0, 0.00070650
228.0, 240.0, 0.0, 0.00096964
228.0, 252.0, 0.0, 0.00124360
228.0, 264.0, 0.0, 0.00200920
0.0, 0.0, 3.0, 0.00455970
0.0, 12.0, 3.0, 0.00417696
0.0, 24.0, 3.0, 0.00474427
0.0, 36.0, 3.0, 0.01331038
0.0, 48.0, 3.0, 0.01319074
0.0, 60.0, 3.0, 0.01155319
0.0, 72.0, 3.0, 0.01167050
0.0, 84.0, 3.0, 0.01231857
0.0, 96.0, 3.0, 0.01330120
0.0, 108.0, 3.0, 0.01377176
0.0, 120.0, 3.0, 0.01388980
0.0, 132.0, 3.0, 0.01358991
0.0, 144.0, 3.0, 0.01406963
0.0, 156.0, 3.0, 0.01277065
0.0, 168.0, 3.0, 0.01224217
0.0, 180.0, 3.0, 0.01257071
0.0, 192.0, 3.0, 0.01323190
0.0, 204.0, 3.0, 0.01128129
0.0, 216.0, 3.0, 0.01404299
0.0, 228.0, 3.0, 0.01476184
0.0, 240.0, 3.0, 0.01444908
0.0, 252.0, 3.0, 0.01475759
0.0, 264.0, 3.0, 0.01492074
12.0, 0.0, 3.0, 0.00379813
12.0, 12.0, 3.0, 0.00356529
12.0, 24.0, 3.0, 0.00382420
12.0, 36.0, 3.0, 0.01364328
12.0, 48.0, 3.0, 0.01439345
12.0, 60.0, 3.0, 0.01310259
12.0, 72.0, 3.0, 0.01243677
12.0, 84.0, 3.0, 0.01210860
12.0, 96.0, 3.0, 0.01205606
12.0, 108.0, 3.0, 0.01211126
12.0, 120.0, 3.0, 0.01226667
12.0, 132.0, 3.0, 0.01183475
12.0, 144.0, 3.0, 0.00729580
12.0, 156.0, 3.0, 0.00739130
12.0, 168.0, 3.0, 0.00860215
12.0, 180.0, 3.0, 0.00967469
12.0, 192.0, 3.0, 0.00775188
12.0, 204.0, 3.0, 0.00882313
12.0, 216.0, 3.0, 0.01060757
12.0, 228.0, 3.0, 0.01390117
12.0, 240.0, 3.0, 0.01350123
12.0, 252.0, 3.0, 0.01324811
12.0, 264.0, 3.0, 0.01391420
24.0, 0.0, 3.0, 0.00319639
24.0, 12.0, 3.0, 0.00341954
24.0, 24.0, 3.0, 0.00378819
24.0, 36.0, 3.0, 0.01223763
24.0, 48.0, 3.0, 0.01460065
24.0, 60.0, 3.0, 0.01301348
24.0, 72.0, 3.0, 0.01279104
24.0, 84.0, 3.0, 0.01153895
24.0, 96.0, 3.0, 0.01138913
24.0, 108.0, 3.0, 0.01145744
24.0, 120.0, 3.0, 0.00988475
24.0, 132.0, 3.0, 0.00921152
24.0, 144.0, 3.0, 0.01209131
24.0, 156.0, 3.0, 0.00816538
24.0, 168.0, 3.0, 0.00799380
24.0, 180.0, 3.0, 0.01074032
24.0, 192.0, 3.0, 0.00989769
24.0, 204.0, 3.0, 0.01332002
24.0, 216.0, 3.0, 0.01077716
24.0, 228.0, 3.0, 0.00982015
24.0, 240.0, 3.0, 0.01290145
24.0, 252.0, 3.0, 0.01267133
24.0, 264.0, 3.0, 0.01231225
36.0, 0.0, 3.0, 0.00297897
36.0, 12.0, 3.0, 0.00299304
36.0, 24.0, 3.0, 0.00306651
36.0, 36.0, 3.0, 0.01367682
36.0, 48.0, 3.0, 0.01440162
36.0, 60.0, 3.0, 0.01348609
36.0, 72.0, 3.0, 0.01094624
36.0, 84.0, 3.0, 0.01082520
36.0, 96.0, 3.0, 0.01079481
36.0, 108.0, 3.0, 0.01003855
36.0, 120.0, 3.0, 0.00948117
36.0, 132.0, 3.0, 0.01201654
36.0, 144.0, 3.0, 0.01200936
36.0, 156.0, 3.0, 0.00526954
36.0, 168.0, 3.0, 0.00501523
36.0, 180.0, 3.0, 0.00673961
36.0, 192.0, 3.0, 0.00951146
36.0, 204.0, 3.0, 0.01038533
36.0, 216.0, 3.0, 0.01246547
36.0, 228.0, 3.0, 0.01085873
36.0, 240.0, 3.0, 0.01010116
36.0, 252.0, 3.0, 0.01202207
36.0, 264.0, 3.0, 0.01182491
48.0, 0.0, 3.0, 0.00274515
48.0, 12.0, 3.0, 0.00887248
48.0, 24.0, 3.0, 0.01079455
48.0, 36.0, 3.0, 0.01264572
48.0, 48.0, 3.0, 0.01297520
48.0, 60.0, 3.0, 0.01100983
48.0, 72.0, 3.0, 0.01151203
48.0, 84.0, 3.0, 0.01060426
48.0, 96.0, 3.0, 0.00859952
48.0, 108.0, 3.0, 0.00896624
48.0, 120.0, 3.0, 0.01168212
48.0, 132.0, 3.0, 0.01169600
48.0, 144.0, 3.0, 0.00978395
48.0, 156.0, 3.0, 0.00542358
48.0, 168.0, 3.0, 0.00555246
48.0, 180.0, 3.0, 0.00595970
48.0, 192.0, 3.0, 0.00797199
48.0, 204.0, 3.0, 0.00963768
48.0, 216.0, 3.0, 0.01091463
48.0, 228.0, 3.0, 0.00989434
48.0, 240.0, 3.0, 0.01013573
48.0, 252.0, 3.0, 0.01014996
48.0, 264.0, 3.0, 0.01093405
60.0, 0.0, 3.0, 0.00260418
60.0, 12.0, 3.0, 0.00442278
60.0, 24.0, 3.0, 0.01155113
60.0, 36.0, 3.0, 0.01118078
60.0, 48.0, 3.0, 0.01191879
60.0, 60.0, 3.0, 0.01152360
60.0, 72.0, 3.0, 0.01034765
60.0, 84.0, 3.0, 0.01020672
60.0, 96.0, 3.0, 0.00957333
60.0, 108.0, 3.0, 0.00953942
60.0, 120.0, 3.0, 0.00887871
60.0, 132.0, 3.0, 0.00837006
60.0, 144.0, 3.0, 0.00806965
60.0, 156.0, 3.0, 0.00625573
60.0, 168.0, 3.0, 0.00530099
60.0, 180.0, 3.0, 0.00802433
60.0, 192.0, 3.0, 0.01041346
60.0, 204.0, 3.0, 0.00912794
60.0, 216.0, 3.0, 0.00752502
60.0, 228.0, 3.0, 0.00880679
60.0, 240.0, 3.0, 0.01004420
60.0, 252.0, 3.0, 0.00995520
60.0, 264.0, 3.0, 0.00832239
72.0, 0.0, 3.0, 0.00247763
72.0, 12.0, 3.0, 0.00737920
72.0, 24.0, 3.0, 0.00951258
72.0, 36.0, 3.0, 0.00811744
72.0, 48.0, 3.0, 0.00692641
72.0, 60.0, 3.0, 0.00697151
72.0, 72.0, 3.0, 0.00561985
72.0, 84.0, 3.0, 0.00530101
72.0, 96.0, 3.0, 0.00507162
72.0, 108.0, 3.0, 0.00467577
72.0, 120.0, 3.0, 0.00447729
72.0, 132.0, 3.0, 0.00303757
72.0, 144.0, 3.0, 0.00334704
72.0, 156.0, 3.0, 0.00256114
72.0, 168.0, 3.0, 0.00282327
72.0, 180.0, 3.0, 0.00344267
72.0, 192.0, 3.0, 0.00691742
72.0, 204.0, 3.0, 0.00782279
72.0, 216.0, 3.0, 0.00918394
72.0, 228.0, 3.0, 0.01006874
72.0, 240.0, 3.0, 0.01097698
72.0, 252.0, 3.0, 0.00950423
72.0, 264.0, 3.0, 0.00826188
84.0, 0.0, 3.0, 0.00271014
84.0, 12.0, 3.0, 0.00714915
84.0, 24.0, 3.0, 0.00627354
84.0, 36.0, 3.0, 0.00588806
84.0, 48.0, 3.0, 0.00494729
84.0, 60.0, 3.0, 0.00518035
84.0, 72.0, 3.0, 0.00511656
84.0, 84.0, 3.0, 0.00479058
84.0, 96.0, 3.0, 0.00331756
84.0, 108.0, 3.0, 0.00290135
84.0, 120.0, 3.0, 0.00260499
84.0, 132.0, 3.0, 0.00271093
84.0, 144.0, 3.0, 0.00262143
84.0, 156.0, 3.0, 0.00241307
84.0, 168.0, 3.0, 0.00181872
84.0, 180.0, 3.0, 0.00237641
84.0, 192.0, 3.0, 0.00524810
84.0, 204.0, 3.0, 0.00557526
84.0, 216.0, 3.0, 0.00660511
84.0, 228.0, 3.0, 0.00813696
84.0, 240.0, 3.0, 0.00924264
84.0, 252.0, 3.0, 0.01001982
84.0, 264.0, 3.0, 0.00927302
96.0, 0.0, 3.0, 0.00340489
96.0, 12.0, 3.0, 0.00442891
96.0, 24.0, 3.0, 0.00456955
96.0, 36.0, 3.0, 0.00477194
96.0, 48.0, 3.0, 0.00466254
96.0, 60.0, 3.0, 0.00496733
96.0, 72.0, 3.0, 0.00467325
96.0, 84.0, 3.0, 0.00428603
96.0, 96.0, 3.0, 0.00356982
96.0, 108.0, 3.0, 0.00268395
96.0, 120.0, 3.0, 0.00223368
96.0, 132.0, 3.0, 0.00229261
96.0, 144.0, 3.0, 0.00242827
96.0, 156.0, 3.0, 0.00243487
96.0, 168.0, 3.0, 0.00229998
96.0, 180.0, 3.0, 0.00244616
96.0, 192.0, 3.0, 0.00428755
96.0, 204.0, 3.0, 0.00593360
96.0, 216.0, 3.0, 0.00612892
96.0, 228.0, 3.0, 0.00706797
96.0, 240.0, 3.0, 0.00824821
